"code"	"mo"
"LICSPP"	"B_LGNLL"
"LID"	"B_LPTSP_INAD"
"LIN"	"B_LPTSP_INTR"
"LIO"	"B_LISTR_INNC"
"LIR"	"B_LGNLL_ISRL"
"LIS"	"B_LISTR"
"LIS.SP"	"B_LISTR"
"LISGRA"	"B_LISTR_GRAY"
"LISINN"	"B_LISTR_INNC"
"LISMON"	"B_LISTR_MNCY"
"LISMUR"	"B_LISTR_MRRY"
"LISSPP"	"B_LISTR"
"LIT"	"B_LSTNL"
"LIT.SP"	"B_LSTNL"
"LITSPP"	"B_LSTNL"
"LIV"	"B_LISTR_IVNV"
"LJA"	"B_LGNLL_JMST"
"LJE"	"B_LCTBC_JNSN"
"LJO"	"B_LCTBC_JHNS"
"LJR"	"B_LGNLL_JRDN"
"LKI"	"B_LPTSP_KRSC"
"LLA"	"B_LCTCC_LCTS"
"LLC"	"B_LCNST_LCTS"
"LLG"	"B_LGNLL_LNSN"
"LLN"	"B_LGNLL_LNDN"
"LLO"	"B_LGNLL_LNGB"
"LMA"	"B_TTLCK_MCCH"
"LMC"	"B_TTLCK_MCDD"
"LME"	"P_LSHMN_AMZN"
"LMI"	"B_ATPBM_MNTM"
"LMO"	"B_LISTR_MNCY"
"LMR"	"B_LGNLL_MRVC"
"LMS"	"B_LCNST_MSNT"
"LMU"	"F_CNCHT_MTBL"
"LNA"	"B_LGNLL_NTRM"
"LNO"	"B_LPTSP_NGCH"
"LOK"	"B_LGNLL_OKRD"
"LOM"	"B_SLMNL_ENTR_ENTR"
"LOR"	"B_LCTBC_ORIS"
"LPA"	"B_LGNLL_PRSN"
"LPC"	"B_LGNLL_PNMP_PSCL"
"LPE"	"B_VIBRI_PLGS"
"LPJ"	"B_LPTSP_INTR"
"LPL"	"B_LCTBC_PLNT"
"LPP"	"B_LPTSP_INTR"
"LPR"	"P_LSHMN_MXCN"
"LPS"	"B_LCNST_PSDM"
"LPT"	"B_LPTSP_INTR"
"LPTBUC"	"B_LPTTR_BCCL"
"LPTSPP"	"B_LPTTR"
"LQI"	"B_LGNLL_QNLV"
"LQU"	"B_LGNLL_QTRN"
"LRC"	"B_LPTSP_INTR"
"LRE"	"B_LCTBC_RETR"
"LRI"	"B_LMNRL_RCHR"
"LRU"	"B_LGNLL_RBRL"
"LSA"	"B_LCTBC_SLVR"
"LSC"	"B_LGNLL_SNTC"
"LSE"	"B_LISTR_SLGR"
"LSH"	"B_LGNLL_SNTH"
"LSK"	"B_LGNLL_SHKS"
"LSP"	"B_LGNLL_SPRT"
"LSR"	"B_LPTSP_SNTR"
"LST"	"B_LGNLL_STGR"
"LTR"	"P_LSHMN_TRPC"
"LTU"	"B_LGNLL_TCSN"
"LUL"	"B_OLSNL_ULI"
"LUM"	"UNKNOWN"
"LUMSPP"	"UNKNOWN"
"LUT"	"B_STRPT_LTTN"
"LVA"	"B_LCTBC_VGNL"
"LWA"	"B_LGNLL_WDSW"
"LWE"	"B_LPTSP_WEIL"
"LWL"	"B_LISTR_WLSH"
"LWO"	"B_LGNLL_WRSL"
"LYS"	"B_LYSNB"
"LYSFUS"	"B_LYSNB_FSFR"
"LYSMAC"	"B_LYSNB_MCRD"
"LYSSPP"	"B_LYSNB"
"M.ABS"	"B_MYCBC_ABSC"
"M.AMA"	"F_MCRSP_AMZN"
"M.AMI"	"B_MRBRM_AMNV"
"M.ASI"	"B_MYCBC_ASTC"
"M.ATL"	"B_MRXLL_ATLN"
"M.AUD"	"F_MCRSP_AUDN"
"M.AVI"	"B_MYCBC_AVIM_AVIM"
"M.BOK"	"B_MYCBC_BNCK"
"M.BOM"	"A_MNLBS_BMBY"
"M.BOU"	"F_MCRSP_FLVM"
"M.BOV"	"B_MYCBC_TBRC"
"M.CAN"	"F_MCRSP_CANS"
"M.CHA"	"B_MSPLS_CHLC"
"M.CHE"	"B_MYCBC_CHLN"
"M.COL"	"B_MSPLS_CLPT"
"M.COR"	"B_MSPLS_CRRS"
"M.FER"	"F_MCRSP_FRRG"
"M.FOR"	"B_MYCBC_FRTT_FRTT"
"M.FUJ"	"B_MTHYLB_FJSW"
"M.FUL"	"F_ADRMA_FLVM"
"M.GAL"	"F_MCRSP_GLLN"
"M.GAS"	"B_MYCBC_GSTR"
"M.GOO"	"B_MYCBC_GOOD"
"M.GOR"	"B_MYCBC_GRDN"
"M.GRA"	"B_MSPLS_GRMM"
"M.GYP"	"F_MCRSP_GYPS"
"M.HAE"	"B_MYCBC_HMPH"
"M.HAEA"	"B_MNNHM_HMLY"
"M.HAEL"	"B_MNNHM_HMLY"
"M.HOU"	"B_MYCBC_HSTN"
"M.IMM"	"B_MYCBC_IMMN"
"M.INT"	"B_MYCBC_LLRE"
"M.INTJ"	"B_MYCBC_INTR"
"M.KAN"	"B_MYCBC_KNSS"
"M.LAC"	"B_MRXLL_LCNT"
"M.LUT"	"B_MCRCCC_LUTS"
"M.LYL"	"B_MCRCCC_LYLA"
"M.MAG"	"B_MYCBC_MGRT"
"M.MAL"	"B_MYCBC_MLMN"
"M.MAR"	"B_MYCBC_MRNM"
"M.MES"	"B_MTHYLB_MSPH"
"M.MOR"	"B_MRGNL_MRGN_MRGN"
"M.MOR1"	"B_MRGNL_MRGN_SIBN"
"M.MUC"	"B_MYCBC_MCGN"
"M.NAN"	"F_MCRSP_NANM"
"M.NCH"	"B_MYCBC_NNCH"
"M.NLF"	"B_MRXLL_NNLQ"
"M.ODO"	"B_MYRDS_DRTS"
"M.ORG"	"B_MTHYLB_ORGN"
"M.OSL"	"B_MRXLL_OSLN"
"M.PAC"	"F_MLSSZ_PCHY"
"M.PART"	"B_MYCBC_AVIM_PRTB"
"M.PER"	"F_TRCHP_PRSC"
"M.PERE"	"B_MYCBC_GRNM"
"M.PHO"	"B_MSPLS_PHTR"
"M.PLE"	"B_ACHLP_PLEC"
"M.POR"	"B_MYCBC_PRCN"
"M.PRA"	"F_MCRSP_PRCX"
"M.RAC"	"F_MCRSP_RCMS"
"M.RAD"	"B_MTHYLB_RDTL"
"M.RHOE"	"B_MRBRM_RHDS"
"M.RHOI"	"B_MRBRM_RHDN"
"M.SCR"	"B_MYCBC_SCRF"
"M.SEN"	"B_MYCBC_SNGL"
"M.SIM"	"B_MYCBC_SIMI"
"M.SME"	"B_MYCBC_SMGM"
"M.SYR"	"B_MSPLS_SYRP"
"M.SZU"	"B_MYCBC_SZLG"
"M.TAB"	"B_MSPLS_TBND"
"M.TER"	"B_MYCBC_TERR"
"M.THAC"	"B_MORLL_THRM"
"M.THAU"	"B_MORLL_THRM"
"M.TRI"	"B_MYCBC_TRVL"
"M.TUB"	"B_MYCBC_TBRC"
"M.VAN"	"F_MCRSP_GLLN"
"M.VAR"	"B_KOCUR_VRNS"
"M.WIS"	"B_MLLRL_WSCN"
"M.WOL"	"B_MYCBC_WLNS"
"M.XEN"	"B_MYCBC_XENP"
"M.ZAT"	"B_MRBRM_ZTMN"
"MAA"	"B_MYCBC_ASTR"
"MAB"	"B_MYCBC_ABSC"
"MAC"	"B_MYCBC_AVIM-C"
"MAC.SP"	"B_MCRCC"
"MACCAS"	"B_MCRCC_CSLY"
"MACSPP"	"B_MCRCC"
"MAD"	"F_MDRLL"
"MAE"	"B_MYCBC_ALVE"
"MAF"	"B_MYCBC_AFRC"
"MAG"	"B_MYCBC_AGRI"
"MAH"	"B_MNNHM"
"MAHSPP"	"B_MNNHM"
"MAI"	"B_MYCBC_AVIM-C"
"MAK"	"B_MYCBC_ACHN"
"MAL"	"F_MLSSZ"
"MAL.SP"	"F_MLSSZ"
"MALFUR"	"F_MLSSZ_FRFR"
"MALPAC"	"F_MLSSZ_PCHY"
"MALSPP"	"F_MLSSZ"
"MAN.SP"	"B_MNNHM"
"MAO"	"F_MCRSP_AUDN"
"MAP"	"B_STRPT"
"MAPSPP"	"B_STRPT"
"MAR"	"F_MLBRN"
"MAS"	"B_MYCBC_ASTC"
"MAT"	"B_MRXLL_ATLN"
"MAU"	"B_MYCBC_AURM"
"MAV"	"B_MYCBC_AVIM"
"MAX"	"B_MYCBC_AVIM-C"
"MBA"	"B_MCRBC_ARBR"
"MBB"	"B_MYCPLS_BOVS"
"MBO"	"B_MYCBC_BOVS"
"MBR"	"B_MYCBC_BRUM"
"MBU"	"B_MYCPLS_BCCL"
"MBV"	"B_MRXLL_BOVS"
"MCA"	"F_MCRSP_CANS"
"MCB"	"B_MYCBC_CHBN"
"MCC"	"B_MCRCC"
"MCCSPP"	"B_MCRCC"
"MCE"	"B_MYCBC_CLTM"
"MCH"	"B_MYCBC_CHLN"
"MCI"	"B_MYCBC_LLRE_CHMR"
"MCN"	"B_MYCBC_CNFL"
"MCO"	"F_MCRSP"
"MCOSPP"	"F_MCRSP"
"MCP"	"B_MYCPLS_CPRC_CPRP"
"MCPHOM"	"B_MTMYC_HMNS"
"MCPPNE"	"B_MSMDS_PNMN"
"MCPSAL"	"B_MTMYC_SLVR"
"MCPSPP"	"B_MYCPLS"
"MCR"	"B_MYCPLS_CPRC"
"MCS"	"B_MYCPLS_SUIS"
"MCT"	"B_MYCBC_CHIT"
"MCU"	"B_MBLNC_CRTS"
"MDE"	"B_MYCBC_DRNH"
"MDI"	"F_MCRSP_DSTR"
"MDU"	"B_MYCBC_DUVL"
"MEA"	"AN_MTGNM"
"MEASPP"	"AN_MTGNM"
"MEB"	"B_MTHYLB"
"MEBFUJ"	"B_MTHYLB_FJSW"
"MEBSPP"	"B_MTHYLB"
"MEG"	"B_MGMNS"
"MEGHYP"	"B_MGMNS_HYPR"
"MEGSPP"	"B_MGMNS"
"MEL"	"B_MGSPH_ELSD"
"MEO"	"B_MSRHZ"
"MEOSPP"	"B_MSRHZ"
"MES"	"B_MGSPH"
"MES.SP"	"B_MSPLS"
"MESELS"	"B_MGSPH_ELSD"
"MESSPP"	"B_MGSPH"
"MET"	"A_MTHNB"
"MET.SP"	"B_MTHYLB"
"METMES"	"B_MCLLS"
"METPOP"	"B_MCLLS"
"METSPP"	"B_MCLLS"
"METYOK"	"AN_MTGNM_YKGW"
"MEX"	"B_MTHYLB_EXTR"
"MEY"	"F_MYRZY"
"MFA"	"B_MYCBC_FRCN"
"MFC"	"B_MYCPLS_FACM"
"MFE"	"B_MYCPLS_FRMN"
"MFL"	"B_MYCBC_FLVS"
"MFO"	"B_MYCBC_FRTT"
"MFR"	"F_MCRSP_FRRG"
"MFU"	"F_MLSSZ_FRFR"
"MFV"	"F_MCRSP_FLVM"
"MFX"	"B_MYCBC_FLLX"
"MGA"	"B_MYCBC_GSTR"
"MGC"	"B_MYCPLS_AGLC"
"MGD"	"B_MYCBC_GADM"
"MGE"	"B_MYCBC_GNVN"
"MGI"	"B_MYCBC_GLVM"
"MGL"	"F_MCRSP_GLLN"
"MGN"	"B_MYCPLS_GNTL"
"MGO"	"B_MYCBC_GRDN"
"MGP"	"B_MSMDS_GLLS"
"MGS"	"B_MYCPLS_GLLS"
"MGSMIC"	"B_MGSPH"
"MGSSPP"	"B_MGSPH"
"MGX"	"F_MYRZY_GLLR-C"
"MGY"	"F_MCRSP_GYPS"
"MHA"	"B_MYCBC_HMPH"
"MHC"	"B_MYCPLS_HMCN"
"MHF"	"B_MYCPLS_HMFL"
"MHL"	"B_MBLNC_CRTS_HLMS"
"MHO"	"B_MYCPLS_HMNS"
"MHY"	"B_MGMNS_HYPR"
"MIB"	"B_MCRBC"
"MIBLAC"	"B_MCRBC"
"MIBOXY"	"B_MCRBC"
"MIBSPP"	"B_MCRBC"
"MIC"	"B_MCRCCC"
"MIC.SP"	"B_MCRCCC"
"MICAUD"	"F_MCRSP_AUDN"
"MICCAN"	"F_MCRSP_CANS"
"MICFER"	"F_MCRSP_FRRG"
"MICGYP"	"F_MCRSP_GYPS"
"MICKRI"	"B_ROTHI_KRST"
"MICLUT"	"B_MCRCCC_LUTS"
"MICNIS"	"B_DRMCC_NSHN"
"MICROS"	"B_KOCUR_ROSE"
"MICSPP"	"B_MCRCCC"
"MICTER"	"B_MCRCCC_TRRS"
"MICVAR"	"B_KOCUR_VRNS"
"MIJ"	"B_MYCBC_INTR"
"MIM"	"B_MCRBC_IMPR"
"MIN"	"B_MYCBC_LLRE"
"MIO"	"F_CANDD_PLML"
"MIP"	"B_MCRPL"
"MIP.SP"	"F_MCRSP"
"MIPAUD"	"F_MCRSP_AUDN"
"MIPBOU"	"F_MCRSP_FLVM"
"MIPCAN"	"F_MCRSP_CANS"
"MIPDIS"	"F_MCRSP_EQNM"
"MIPFER"	"F_MCRSP_FRRG"
"MIPFUL"	"F_MCRSP_FLVM"
"MIPGYP"	"F_MCRSP_GYPS"
"MIPNAN"	"F_MCRSP_NANM"
"MIPPRA"	"F_MCRSP_PRCX"
"MIPRAC"	"F_MCRSP_RCMS"
"MIPSPP"	"F_MCRSP"
"MIPVAN"	"F_MCRSP_GLLN"
"MIR"	"B_MCRBC"
"MIRARB"	"B_MCRBC_ARBR"
"MIRAUR"	"B_MCRBC_AURM"
"MIRFLA"	"B_MCRBC_FLVS"
"MIROXY"	"B_MCRBC_OXYD"
"MIRSPP"	"B_MCRBC"
"MIRTES"	"B_MCRBC_TSTC"
"MIS"	"F_MCRSP"
"MISSPP"	"F_MCRSPR"
"MIT"	"B_MTSKL"
"MITSPP"	"B_MTSKL"
"MKA"	"B_MYCBC_KNSS"
"MKO"	"B_MYCBC_KMSS"
"MLA"	"B_MRXLL_LCNT"
"MLE"	"B_MYCBC_LEPR"
"MLF"	"B_MYCBC_LNTF"
"MLH"	"B_MYCPLS_HMSS"
"MLI"	"B_MYCPLS_LPPH"
"MLP"	"B_MYCBC_LPRM"
"MLQ"	"B_MCRBC_LQFC"
"MLS"	"B_MLSSC"
"MLSSPP"	"B_MLSSC"
"MLU"	"B_MCRCCC_LUTS"
"MLW"	"B_MYCPLS_IOWA"
"MM2583"	"B_MRGNL_MRGN_SIBN"
"MMA"	"B_MYCBC_MRNM"
"MMC"	"B_MYCBC_MCGN"
"MMD"	"B_MYCPLS_MYCD"
"MME"	"B_MTHYLB_MSPH"
"MMG"	"B_MYCPLS_MLGR"
"MMI"	"B_MYCBC_MCRT"
"MML"	"B_MYCBC_MLMN"
"MMO"	"B_MRGNL_MRGN"
"MMT"	"B_MTSKL_MLTC"
"MMU"	"B_MBLNC_MLRS"
"MMY"	"F_MDRLL_MYCT"
"MNA"	"F_MCRSP_NANM"
"MNE"	"B_MYCBC_NERM"
"MNL"	"B_MRXLL_NNLQ"
"MNO"	"B_MYCBC_NNCH"
"MNV"	"B_MNNHM_VRGN"
"MO-"	"B_MRXLL"
"MO.BOV"	"B_MRXLL_BOVS"
"MOA"	"B_MYCPLS_ORAL"
"MOB"	"B_MBLNC"
"MOBCUR"	"B_MBLNC_CRTS"
"MOBMUL"	"B_MBLNC_MLRS"
"MOBSPP"	"B_MBLNC"
"MOE"	"B_MLLRL"
"MOE.SP"	"B_MLLRL"
"MOESPP"	"B_MLLRL"
"MOEWIS"	"B_MLLRL_WSCN"
"MOG"	"B_MRGNL"
"MOGMOR"	"B_MRGNL_MRGN"
"MOGSPP"	"B_MRGNL"
"MOI"	"B_MRTLL"
"MOISPP"	"B_MRTLL"
"MON"	"F_MONIL"
"MOO"	"B_MRXLL_OVIS"
"MOO.SP"	"B_MORLL"
"MOR"	"B_MRGNL"
"MOR.SP"	"B_MRGNL"
"MORANA"	"B_RMRLL_TFRA"
"MORATL"	"B_MRXLL_ATLN"
"MORBOV"	"B_MRXLL_BOVS"
"MORCAN"	"B_MRXLL_CANS"
"MORCAP"	"B_MRXLL_CAPR"
"MORCAT"	"B_MRXLL_CTRR"
"MORGSP"	"B_MRGNL"
"MORLAC"	"B_MRXLL_LCNT"
"MORLIN"	"B_MRXLL_LNCL"
"MORMOR"	"B_MRGNL_MRGN"
"MORNON"	"B_MRXLL_NNLQ"
"MOROSL"	"B_MRXLL_OSLN"
"MORPHE"	"B_PSYCH_PHNY"
"MORSPP"	"B_MRXLL"
"MOS"	"B_MRXLL_OSLN"
"MOT"	"F_MRTRL"
"MOU"	"B_MYCBC_OBNS"
"MOX"	"B_MCRBC_OXYD"
"MOX.SP"	"B_MRXLL"
"MPA"	"B_MYCBC_AVIM_PRTB"
"MPC"	"B_MYCBC_PRCN"
"MPE"	"F_MCRSP"
"MPESPP"	"F_MCRSP"
"MPF"	"B_MYCBC_PRFR"
"MPG"	"B_MYCBC_GRNM"
"MPH"	"B_MYCBC_PHLE"
"MPI"	"B_MYCPLS_HYRH"
"MPL"	"B_MLSSC_PLTN"
"MPM"	"B_MYCPLS_PRMT"
"MPN"	"B_MYCPLS_PNMN"
"MPO"	"B_MRXLL_CTRR"
"MPOSPP"	"B_MRXLL"
"MPP"	"B_PSYCH_PHNY"
"MPPSPP"	"B_MRXLL"
"MPT"	"B_MYCPLS_PNTR"
"MPU"	"B_MYCPLS_PTRF"
"MPY"	"F_MLSSZ_PCHY"
"MRD"	"B_MYCBC_RHDS"
"MRE"	"B_SCCHRP_RCTV"
"MRGMOR"	"B_MRGNL_MRGN"
"MRGMSM"	"B_MRGNL_MRGN"
"MRGMSS"	"B_MRGNL_MRGN"
"MRPA"	"B_PSDMN_AERG"
"MRSA"	"B_STPHY_AURS"
"MRSE"	"B_STPHY_EPDR"
"MRSP"	"B_STPHY_PSDN"
"MSA"	"B_MYCPLS_SLVR"
"MSB"	"B_MRGNL_MRGN_SIBN"
"MSC"	"B_MYCBC_SCRF"
"MSE"	"B_MYCBC_SNGL"
"MSG"	"B_MYCBC_SPHG"
"MSH"	"B_MYCBC_SHMD"
"MSI"	"B_MYCBC_SIMI"
"MSL"	"B_MYCPLS_SPRM"
"MSM"	"B_MYCBC_SMGM"
"MSP"	"F_MCRSPR"
"MSSA"	"B_STPHY_AURS"
"MSSE"	"B_STPHY_EPDR"
"MSY"	"B_MYCPLS_SYNV"
"MSZ"	"B_MYCBC_SZLG"
"MTB"	"B_MYCBC_TBRC"
"MTB.SP"	"A_MNLBS"
"MTBC"	"B_MYCBC_TBRC"
"MTC"	"B_MYCBC_TBRC-C"
"MTE"	"B_MYCBC_TERR"
"MTH"	"B_MYCBC_THRM"
"MTK"	"F_MTSCH"
"MTO"	"B_MYCBC_TKNS"
"MTR"	"B_MYCBC_TRVL"
"MTU"	"B_MYCBC_TBRC"
"MTX"	"B_MYCBC_TBRC-C"
"MUC"	"F_MUCOR"
"MUC.SP"	"F_MUCOR"
"MUCCIR"	"F_MUCOR_CRCN"
"MUCIND"	"F_MUCOR"
"MUCPLU"	"F_MUCOR"
"MUCRAC"	"F_MUCOR_RCMS"
"MUCSPP"	"F_MUCOR"
"MUL"	"UNKNOWN"
"MUR"	"B_MYCBC_ULCR"
"MUT"	"B_MRXLL"
"MUTSPP"	"B_MRXLL"
"MVA"	"B_MYCBC_VACC"
"MVB"	"F_MCRSP_VNBR"
"MVI"	"B_MRTLL_VSCS"
"MWI"	"B_MLLRL_WSCN"
"MXC"	"B_MRXLL_CANS"
"MXE"	"B_MYCBC_XENP"
"MXM.SP"	"B_MRXLL"
"MYA"	"B_MYCPLS_ARGN"
"MYC"	"B_MYCBC"
"MYC.SP"	"B_MYCBC"
"MYCABS"	"B_MYCBC_ABSC"
"MYCAFR"	"B_MYCBC_TBRC"
"MYCAGR"	"B_MYCBC_AGRI"
"MYCALG"	"B_MYCBC_ALGR"
"MYCALV"	"B_MYCBC_ALVE"
"MYCARU"	"B_MYCBC_ARPN"
"MYCASI"	"B_MYCBC_ASTC"
"MYCAUB"	"B_MYCBC_ABGN"
"MYCAUR"	"B_MYCBC_AURM"
"MYCAVC"	"B_MYCBC"
"MYCAVI"	"B_MYCBC_AVIM"
"MYCAVM"	"B_MYCBC_AVIM"
"MYCBOH"	"B_MYCBC_BHMC"
"MYCBOV"	"B_MYCBC_TBRC"
"MYCCEL"	"B_MYCBC_CLTM"
"MYCCHC"	"B_MYCBC_CHLN"
"MYCCHE"	"B_MYCBC_CHLN"
"MYCCHI"	"B_MYCBC_CHIT"
"MYCCON"	"B_MYCBC_CNSP"
"MYCCOO"	"B_MYCBC_COOK"
"MYCEUR"	"B_MYCBC_ERPM"
"MYCFAL"	"B_MYCBC_FLLX"
"MYCFLA"	"B_MYCBC_FLVS"
"MYCFOC"	"B_MYCBC_FRTT"
"MYCFOR"	"B_MYCBC_FRTT"
"MYCGAS"	"B_MYCBC_GSTR"
"MYCGEN"	"B_MYCBC_GNVN"
"MYCGOO"	"B_MYCBC_GOOD"
"MYCGOR"	"B_MYCBC_GRDN"
"MYCHAE"	"B_MYCBC_HMPH"
"MYCHAN"	"B_MYCBC_MNTN"
"MYCHAS"	"B_MYCBC_HSSC"
"MYCHER"	"B_MYCBC_HRKL"
"MYCHOM"	"B_MTMYC_HMNS"
"MYCINJ"	"B_MYCBC_INTR"
"MYCINT"	"B_MYCBC_LLRE"
"MYCKAN"	"B_MYCBC_KNSS"
"MYCLEN"	"B_MYCBC_LNTF"
"MYCLEP"	"B_MYCBC_LEPR"
"MYCMAL"	"B_MYCBC_MLMN"
"MYCMAR"	"B_MYCBC_MRNM"
"MYCMIC"	"B_MYCBC_TBRC"
"MYCMUC"	"B_MYCBC_MCGN"
"MYCMUL"	"B_MYCBC_MRNM"
"MYCNEO"	"B_MYCBC_NERM"
"MYCNON"	"B_MYCBC_NNCH"
"MYCNOV"	"B_MYCBC_NVMG"
"MYCPAL"	"B_MYCBC_PLST"
"MYCPAM"	"B_MYCBC_PRMN"
"MYCPAR"	"B_MYCBC_AVIM_PRTB"
"MYCPAS"	"B_MYCBC_PRSC"
"MYCPER"	"B_MYCBC_GRNM"
"MYCPHL"	"B_MYCBC_PHLE"
"MYCPOR"	"B_MYCBC_PRCN"
"MYCSBS"	"B_MYCBC_ABSC"
"MYCSCR"	"B_MYCBC_SCRF"
"MYCSIM"	"B_MYCBC_SIMI"
"MYCSIX"	"B_MYCBC_SIMI"
"MYCSME"	"B_MYCBC_SMGM"
"MYCSPP"	"B_MYCBC"
"MYCSZU"	"B_MYCBC_SZLG"
"MYCTER"	"B_MYCBC_TERR"
"MYCTRI"	"B_MYCBC_TRVL"
"MYCTUB"	"B_MYCBC_TBRC"
"MYCTUC"	"B_MYCBC_TBRC"
"MYCULC"	"B_MYCBC_ULCR"
"MYCVAC"	"B_MYCBC_VACC"
"MYCVIR"	"B_MYCBC_VRGN"
"MYCWOL"	"B_MYCBC_WLNS"
"MYCXEN"	"B_MYCBC_XENP"
"MYD"	"B_MYCPLS_DSPR"
"MYDODO"	"B_MYRDS_DRTS"
"MYDSPP"	"B_MYRDS"
"MYE"	"B_MYCPLS_HMSS"
"MYG"	"B_MYCBC_MUNG"
"MYH"	"B_MYCPLS_HYPN"
"MYI"	"B_MYCBC_PNNP"
"MYJ"	"B_MYCPLS_CNJN"
"MYL"	"B_MSMDS"
"MYM"	"F_MYXZY"
"MYN"	"B_MYCBC_CNTT"
"MYO"	"AN_MTGNM_YKGW"
"MYP"	"B_MYCPLS"
"MYP.SP"	"B_MYCPLS"
"MYPBUC"	"B_MTMYC_BCCL"
"MYPCAV"	"B_MYCPLS_CVPH"
"MYPFAU"	"B_MTMYC_FACM"
"MYPFER"	"B_MMPSS_FRMN"
"MYPGEN"	"B_MSMDS_GNTL"
"MYPHOM"	"B_MTMYC_HMNS"
"MYPLAC"	"B_MSPLS_LCTC"
"MYPLIP"	"B_MMPSS_LPPH"
"MYPLUC"	"B_WLLMSN_LCVR"
"MYPLUM"	"B_WLLMSN_LMNS"
"MYPORA"	"B_MTMYC_ORAL"
"MYPPNE"	"B_MSMDS_PNMN"
"MYPPRI"	"B_MMPSS_PRMT"
"MYPSAL"	"B_MTMYC_SLVR"
"MYPSPP"	"B_MYCPLS"
"MYR"	"B_MYRDS"
"MYR.SP"	"B_MYRDS"
"MYRODM"	"B_MYRDS_ODRT"
"MYRODO"	"B_MYRDS_DRTS"
"MYRSPE"	"B_MYRDS"
"MYRSPP"	"B_MYRDS"
"MYS"	"B_MYCBC_SRRC"
"MYU"	"B_MYCPLS_OVPN"
"MYV"	"B_MYCPLS_HYSY"
"MYX"	"F_MYXZY"
"MYY"	"B_MYCBC_ORYG"
"MZC"	"F_MYRZY_CRBB"
"N.AST"	"B_NOCRD_ASTR"
"N.BRA"	"B_NOCRD_BRSL"
"N.CAN"	"B_NESSR_CANS"
"N.CAV"	"B_NOCRD_OTTD"
"N.DAS"	"B_NCRDP_ALBR"
"N.DEN"	"B_BRGRL_DNTR"
"N.ENIT"	"B_NESSR_ELNG_NTRR"
"N.FAR"	"B_NOCRD_FRCN"
"N.GON"	"B_NESSR_GNRR"
"N.MEN"	"B_NESSR_MNNG"
"N.SEM"	"B_NCLTL_SMLN"
"N.WEA"	"B_NESSR_WEVR"
"NAE"	"P_NAGLR"
"NAEFOW"	"P_NAGLR_FWLR"
"NAG"	"F_NGNSH"
"NAM"	"F_NECATR_AMRC"
"NAN"	"F_NNNZZ"
"NAS"	"B_NOCRD_ASTR"
"NBR"	"B_NOCRD_BRSL"
"NCA"	"B_NESSR_CANS"
"NCB"	"B_GRAMN"
"NCC"	"B_NOCRD_CRSS"
"NCI"	"B_NESSR_CINR"
"NCO"	"B_NOCRD_COLC"
"NCR"	"B_NOCRD_CARN"
"NCS"	"B_NOCRD_SERL"
"NDA"	"B_NCRDP_DSSN"
"NDE"	"B_BRGRL_DNTR"
"NDGNR"	"B_GRAMN"
"NDGPC"	"B_GRAMP"
"NDGPR"	"B_GRAMP"
"NE-"	"B_NESSR"
"NEC"	"F_NECATR"
"NECAME"	"F_NECATR_AMRC"
"NECSPP"	"F_NECATR"
"NEI"	"B_NESSR"
"NEI.SP"	"B_NESSR"
"NEICAN"	"B_NESSR_CANS"
"NEICIN"	"B_NESSR_CINR"
"NEIDEN"	"B_NESSR"
"NEIELO"	"B_NESSR_ELNG"
"NEIFLA"	"B_NESSR_FLVS"
"NEIFLV"	"B_NESSR_FLAV"
"NEIGON"	"B_NESSR_GNRR"
"NEILAC"	"B_NESSR_LCTM"
"NEIMEN"	"B_NESSR_MNNG"
"NEIMEW"	"B_NESSR_MNNG"
"NEIMUC"	"B_NESSR_MUCS"
"NEIPER"	"B_NESSR"
"NEIPHA"	"B_NESSR"
"NEISIC"	"B_NESSR_SICC"
"NEISPP"	"B_NESSR"
"NEISUB"	"B_NESSR_SBFL"
"NEIWEA"	"B_NESSR_WEVR"
"NEIZAL"	"B_NESSR_ZLPH"
"NEIZOO"	"B_NESSR_ZDGM"
"NEL"	"B_NESSR_ELNG"
"NFA"	"B_NOCRD_FRCN"
"NFGNR"	"B_GRAMN"
"NFL"	"B_NESSR_FLVS"
"NFO"	"P_NAGLR_FWLR"
"NFR"	"B_GRAMN"
"NFV"	"B_NESSR_SBFL"
"NGL"	"B_NESSR_ELNG_GLYC"
"NGO"	"B_NESSR_GNRR"
"NIETF"	"B_GRAMN"
"NKO"	"B_NESSR_GNRR"
"NLA"	"B_NESSR_LCTM"
"NMA"	"B_NESSR_MNNG"
"NMB"	"B_NESSR_MNNG"
"NMC"	"B_NESSR_MNNG"
"NME"	"B_NESSR_MNNG"
"NMEC"	"B_ESCHR_COLI"
"NMO"	"B_NESSR_MNNG"
"NMU"	"B_NESSR_MUCS"
"NMY"	"B_NESSR_MNNG"
"NNI"	"B_NESSR_ELNG_NTRR"
"NNO"	"B_NOCRD_NOVA"
"NOA"	"B_NOCRD_ABSC"
"NOADAS"	"B_NCRDP_DSSN"
"NOASPP"	"B_NCRDP"
"NOC"	"B_NOCRD"
"NOC.SP"	"B_NOCRD"
"NOCABS"	"B_NOCRD"
"NOCAST"	"B_NOCRD_ASTR"
"NOCBRA"	"B_NOCRD_BRSL"
"NOCCAR"	"B_NOCRD_CARN"
"NOCCRA"	"B_NOCRD_CRSS"
